SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
33-2022	Achievement orientation	74.066669146	1650	Protective service	36650	3	Forest Fire Inspectors and Prevention Specialists	3	1
33-2022	Adjustment	68.733336131	1650	Protective service	36650	3	Forest Fire Inspectors and Prevention Specialists	3	1
33-2022	Conscientiousness	63.133335114	1650	Protective service	36650	3	Forest Fire Inspectors and Prevention Specialists	3	1
33-2022	Independence and practical intelligence	50.133333206	1650	Protective service	36650	3	Forest Fire Inspectors and Prevention Specialists	3	1
33-2022	Interpersonal orientation and social influence	75.800001621	1650	Protective service	36650	2	Forest Fire Inspectors and Prevention Specialists	3	1
33-3011	Achievement orientation	64.800000191	17730	Protective service	41670	3	Bailiffs	2	1
33-3011	Adjustment	84.000002543	17730	Protective service	41670	0	Bailiffs	2	1
33-3011	Conscientiousness	91.333332062	17730	Protective service	41670	0	Bailiffs	2	1
33-3011	Independence and practical intelligence	68.599999746	17730	Protective service	41670	1	Bailiffs	2	1
33-3011	Interpersonal orientation and social influence	78.649998903	17730	Protective service	41670	0	Bailiffs	2	1
33-3012	Achievement orientation	80.800000827	427790	Protective service	40530	1	Correctional Officers and Jailers	3	1
33-3012	Adjustment	90.19999822	427790	Protective service	40530	0	Correctional Officers and Jailers	3	1
33-3012	Conscientiousness	91.799999873	427790	Protective service	40530	1	Correctional Officers and Jailers	3	1
33-3012	Independence and practical intelligence	78.533334732	427790	Protective service	40530	1	Correctional Officers and Jailers	3	1
33-3012	Interpersonal orientation and social influence	82.999997139	427790	Protective service	40530	0	Correctional Officers and Jailers	3	1
33-3021	Achievement orientation	80.573333422	106580	Protective service	77210	1	Detectives and Criminal Investigators	3	1
33-3021	Adjustment	86.840000153	106580	Protective service	77210	1	Detectives and Criminal Investigators	3	1
33-3021	Conscientiousness	92.866666158	106580	Protective service	77210	0	Detectives and Criminal Investigators	3	1
33-3021	Independence and practical intelligence	77.946666082	106580	Protective service	77210	1	Detectives and Criminal Investigators	3	1
33-3021	Interpersonal orientation and social influence	75.890000343	106580	Protective service	77210	2	Detectives and Criminal Investigators	3	1
33-3031	Achievement orientation	82.733333906	5630	Protective service	52780	1	Fish and Game Wardens	4	1
33-3031	Adjustment	90.133333206	5630	Protective service	52780	0	Fish and Game Wardens	4	1
33-3031	Conscientiousness	92.933333715	5630	Protective service	52780	0	Fish and Game Wardens	4	1
33-3031	Independence and practical intelligence	79.600000381	5630	Protective service	52780	1	Fish and Game Wardens	4	1
33-3031	Interpersonal orientation and social influence	76.599998474	5630	Protective service	52780	1	Fish and Game Wardens	4	1
33-3041	Achievement orientation	64.466667175	8710	Protective service	36530	3	Parking Enforcement Workers	2	1
33-3041	Adjustment	76.066665649	8710	Protective service	36530	2	Parking Enforcement Workers	2	1
33-3041	Conscientiousness	78.666666349	8710	Protective service	36530	3	Parking Enforcement Workers	2	1
33-3041	Independence and practical intelligence	65.533332825	8710	Protective service	36530	2	Parking Enforcement Workers	2	1
33-3041	Interpersonal orientation and social influence	69.550000429	8710	Protective service	36530	2	Parking Enforcement Workers	2	1
33-3051	Achievement orientation	80.86666743	653740	Protective service	58320	1	Police and Sheriff's Patrol Officers	3	1
33-3051	Adjustment	90.333333015	653740	Protective service	58320	0	Police and Sheriff's Patrol Officers	3	1
33-3051	Conscientiousness	94.100000064	653740	Protective service	58320	0	Police and Sheriff's Patrol Officers	3	1
33-3051	Independence and practical intelligence	75.666666826	653740	Protective service	58320	2	Police and Sheriff's Patrol Officers	3	1
33-3051	Interpersonal orientation and social influence	83.649998903	653740	Protective service	58320	0	Police and Sheriff's Patrol Officers	3	1
33-3052	Achievement orientation	69.933333397	3720	Protective service	59670	3	Transit and Railroad Police	3	1
33-3052	Adjustment	83.266665141	3720	Protective service	59670	1	Transit and Railroad Police	3	1
33-3052	Conscientiousness	88.066666921	3720	Protective service	59670	2	Transit and Railroad Police	3	1
33-3052	Independence and practical intelligence	68.133333524	3720	Protective service	59670	3	Transit and Railroad Police	3	1
33-3052	Interpersonal orientation and social influence	74.049999714	3720	Protective service	59670	2	Transit and Railroad Police	3	1
33-9011	Achievement orientation	77.199999491	13180	Protective service	33450	0	Animal Control Workers	2	1
33-9011	Adjustment	87.933333715	13180	Protective service	33450	0	Animal Control Workers	2	1
33-9011	Conscientiousness	88.533334732	13180	Protective service	33450	0	Animal Control Workers	2	1
33-9011	Independence and practical intelligence	82.333335876	13180	Protective service	33450	0	Animal Control Workers	2	1
33-9011	Interpersonal orientation and social influence	79.999998808	13180	Protective service	33450	0	Animal Control Workers	2	1
33-9021	Achievement orientation	83.600001335	30460	Protective service	45610	0	Private Detectives and Investigators	3	1
33-9021	Adjustment	84.13333257	30460	Protective service	45610	1	Private Detectives and Investigators	3	1
33-9021	Conscientiousness	94.466667175	30460	Protective service	45610	0	Private Detectives and Investigators	3	1
33-9021	Independence and practical intelligence	80.999999046	30460	Protective service	45610	0	Private Detectives and Investigators	3	1
33-9021	Interpersonal orientation and social influence	67.350000143	30460	Protective service	45610	3	Private Detectives and Investigators	3	1
33-9031	Achievement orientation	80.199999809	10650	Protective service	31170	0	Gaming Surveillance Officers and Gaming Investigators	2	1
33-9031	Adjustment	84.200000763	10650	Protective service	31170	0	Gaming Surveillance Officers and Gaming Investigators	2	1
33-9031	Conscientiousness	91.999998093	10650	Protective service	31170	0	Gaming Surveillance Officers and Gaming Investigators	2	1
33-9031	Independence and practical intelligence	80.799997648	10650	Protective service	31170	0	Gaming Surveillance Officers and Gaming Investigators	2	1
33-9031	Interpersonal orientation and social influence	78.000000715	10650	Protective service	31170	0	Gaming Surveillance Officers and Gaming Investigators	2	1
33-9032	Achievement orientation	72.533334096	1097660	Protective service	24630	2	Security Guards	2	1
33-9032	Adjustment	72.866665522	1097660	Protective service	24630	2	Security Guards	2	1
33-9032	Conscientiousness	66.266665459	1097660	Protective service	24630	3	Security Guards	2	1
33-9032	Independence and practical intelligence	60.599999428	1097660	Protective service	24630	3	Security Guards	2	1
33-9032	Interpersonal orientation and social influence	66.85000062	1097660	Protective service	24630	2	Security Guards	2	1
33-9091	Achievement orientation	53.733334541	68640	Protective service	25100	3	Crossing Guards	1	1
33-9091	Adjustment	54.13333416	68640	Protective service	25100	3	Crossing Guards	1	1
33-9091	Conscientiousness	70.599999428	68640	Protective service	25100	3	Crossing Guards	1	1
33-9091	Independence and practical intelligence	48.399999936	68640	Protective service	25100	3	Crossing Guards	1	1
33-9091	Interpersonal orientation and social influence	60.249999762	68640	Protective service	25100	3	Crossing Guards	1	1
33-9092	Achievement orientation	75.333333015	141670	Protective service	19500	1	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	2	1
33-9092	Adjustment	77.266667684	141670	Protective service	19500	1	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	2	1
33-9092	Conscientiousness	86.53333346	141670	Protective service	19500	1	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	2	1
33-9092	Independence and practical intelligence	60.799999237	141670	Protective service	19500	3	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	2	1
33-9092	Interpersonal orientation and social influence	83.150000572	141670	Protective service	19500	0	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	2	1
33-9093	Achievement orientation	70.066665014	41820	Protective service	39310	2	Transportation Security Screeners	2	1
33-9093	Adjustment	87.666667302	41820	Protective service	39310	0	Transportation Security Screeners	2	1
33-9093	Conscientiousness	90.333334605	41820	Protective service	39310	0	Transportation Security Screeners	2	1
33-9093	Independence and practical intelligence	55.200001399	41820	Protective service	39310	3	Transportation Security Screeners	2	1
33-9093	Interpersonal orientation and social influence	75.900000334	41820	Protective service	39310	1	Transportation Security Screeners	2	1
33-9099	Achievement orientation	85.666666031	120270	Protective service	28650	0	Protective Service Workers, All Other	2	1
33-9099	Adjustment	89.80000178	120270	Protective service	28650	0	Protective Service Workers, All Other	2	1
33-9099	Conscientiousness	92.59999911	120270	Protective service	28650	0	Protective Service Workers, All Other	2	1
33-9099	Independence and practical intelligence	79.266667366	120270	Protective service	28650	0	Protective Service Workers, All Other	2	1
33-9099	Interpersonal orientation and social influence	82.850000858	120270	Protective service	28650	0	Protective Service Workers, All Other	2	1
35-0000	Achievement orientation	68.239215309	12577080	Food preparation and serving related	19580	3	Food preparation and serving related		2
35-0000	Adjustment	76.305882884	12577080	Food preparation and serving related	19580	2	Food preparation and serving related		2
35-0000	Conscientiousness	80.556862588	12577080	Food preparation and serving related	19580	3	Food preparation and serving related		2
35-0000	Independence and practical intelligence	62.764705864	12577080	Food preparation and serving related	19580	3	Food preparation and serving related		2
35-0000	Interpersonal orientation and social influence	73.644118029	12577080	Food preparation and serving related	19580	2	Food preparation and serving related		2
35-1011	Achievement orientation	84.866666794	129370	Food preparation and serving related	41500	0	Chefs and Head Cooks	3	1
35-1011	Adjustment	88.866666158	129370	Food preparation and serving related	41500	0	Chefs and Head Cooks	3	1
35-1011	Conscientiousness	93.733332952	129370	Food preparation and serving related	41500	0	Chefs and Head Cooks	3	1
35-1011	Independence and practical intelligence	73.999999364	129370	Food preparation and serving related	41500	2	Chefs and Head Cooks	3	1
35-1011	Interpersonal orientation and social influence	77.399998903	129370	Food preparation and serving related	41500	1	Chefs and Head Cooks	3	1
35-1012	Achievement orientation	71.799999873	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Adjustment	86.266667048	884090	Food preparation and serving related	30340	0	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Conscientiousness	84.600000381	884090	Food preparation and serving related	30340	1	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Independence and practical intelligence	66.066667239	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Interpersonal orientation and social influence	82.900002003	884090	Food preparation and serving related	30340	0	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-2011	Achievement orientation	59.333333969	520010	Food preparation and serving related	19080	3	Cooks, Fast Food	1	1
35-2011	Adjustment	69.666666985	520010	Food preparation and serving related	19080	2	Cooks, Fast Food	1	1
35-2011	Conscientiousness	74.333333969	520010	Food preparation and serving related	19080	2	Cooks, Fast Food	1	1
35-2011	Independence and practical intelligence	52.59999911	520010	Food preparation and serving related	19080	3	Cooks, Fast Food	1	1
35-2011	Interpersonal orientation and social influence	72.150000334	520010	Food preparation and serving related	19080	1	Cooks, Fast Food	1	1
35-2012	Achievement orientation	72.333332698	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Adjustment	75.599999428	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Conscientiousness	79.466665586	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Independence and practical intelligence	67.933332125	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Interpersonal orientation and social influence	68.14999938	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2013	Achievement orientation	84.066664378	380	Food preparation and serving related	26300	0	Cooks, Private Household	3	1
35-2013	Adjustment	73.06666851	380	Food preparation and serving related	26300	3	Cooks, Private Household	3	1
35-2013	Conscientiousness	95.733334223	380	Food preparation and serving related	26300	0	Cooks, Private Household	3	1
35-2013	Independence and practical intelligence	82.866667112	380	Food preparation and serving related	26300	0	Cooks, Private Household	3	1
35-2013	Interpersonal orientation and social influence	65.750000477	380	Food preparation and serving related	26300	3	Cooks, Private Household	3	1
35-2014	Achievement orientation	68.333333333	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Adjustment	77.066669464	1150760	Food preparation and serving related	23100	1	Cooks, Restaurant	2	1
35-2014	Conscientiousness	79.000000954	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Independence and practical intelligence	62.199999491	1150760	Food preparation and serving related	23100	3	Cooks, Restaurant	2	1
35-2014	Interpersonal orientation and social influence	71.100000143	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2015	Achievement orientation	70.199999809	193170	Food preparation and serving related	20780	0	Cooks, Short Order	1	1
35-2015	Adjustment	76.73333327	193170	Food preparation and serving related	20780	0	Cooks, Short Order	1	1
35-2015	Conscientiousness	79.800000191	193170	Food preparation and serving related	20780	1	Cooks, Short Order	1	1
35-2015	Independence and practical intelligence	63.46666654	193170	Food preparation and serving related	20780	1	Cooks, Short Order	1	1
35-2015	Interpersonal orientation and social influence	74.600001574	193170	Food preparation and serving related	20780	0	Cooks, Short Order	1	1
35-2021	Achievement orientation	69.066665967	862740	Food preparation and serving related	20180	1	Food Preparation Workers	1	1
35-2021	Adjustment	71.666666667	862740	Food preparation and serving related	20180	2	Food Preparation Workers	1	1
35-2021	Conscientiousness	82.999997139	862740	Food preparation and serving related	20180	0	Food Preparation Workers	1	1
35-2021	Independence and practical intelligence	61.999999682	862740	Food preparation and serving related	20180	1	Food Preparation Workers	1	1
35-2021	Interpersonal orientation and social influence	72.150000334	862740	Food preparation and serving related	20180	1	Food Preparation Workers	1	1
35-3011	Achievement orientation	68.46666654	589150	Food preparation and serving related	19530	2	Bartenders	2	1
35-3011	Adjustment	85	589150	Food preparation and serving related	19530	0	Bartenders	2	1
35-3011	Conscientiousness	87.066666285	589150	Food preparation and serving related	19530	1	Bartenders	2	1
35-3011	Independence and practical intelligence	74.933333397	589150	Food preparation and serving related	19530	0	Bartenders	2	1
35-3011	Interpersonal orientation and social influence	80.400000811	589150	Food preparation and serving related	19530	0	Bartenders	2	1
35-3021	Achievement orientation	65.999999046	3216460	Food preparation and serving related	18910	1	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Adjustment	75.066668193	3216460	Food preparation and serving related	18910	1	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Conscientiousness	73.000000318	3216460	Food preparation and serving related	18910	3	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Independence and practical intelligence	51.800001462	3216460	Food preparation and serving related	18910	3	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Interpersonal orientation and social influence	69.349999428	3216460	Food preparation and serving related	18910	2	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3022	Achievement orientation	62.799999714	486650	Food preparation and serving related	19230	2	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Adjustment	74.300001462	486650	Food preparation and serving related	19230	1	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Conscientiousness	75.899999936	486650	Food preparation and serving related	19230	2	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Independence and practical intelligence	58.433333238	486650	Food preparation and serving related	19230	2	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Interpersonal orientation and social influence	77.900000811	486650	Food preparation and serving related	19230	0	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3031	Achievement orientation	57.133332888	2505630	Food preparation and serving related	19250	3	Waiters and Waitresses	1	1
35-3031	Adjustment	78.533334732	2505630	Food preparation and serving related	19250	0	Waiters and Waitresses	1	1
35-3031	Conscientiousness	79.066664378	2505630	Food preparation and serving related	19250	1	Waiters and Waitresses	1	1
35-3031	Independence and practical intelligence	52.59999911	2505630	Food preparation and serving related	19250	3	Waiters and Waitresses	1	1
35-3031	Interpersonal orientation and social influence	73.000000715	2505630	Food preparation and serving related	19250	1	Waiters and Waitresses	1	1
35-3041	Achievement orientation	69.266667366	257070	Food preparation and serving related	20420	1	Food Servers, Nonrestaurant	1	1
35-3041	Adjustment	76.53333346	257070	Food preparation and serving related	20420	1	Food Servers, Nonrestaurant	1	1
35-3041	Conscientiousness	80.600001017	257070	Food preparation and serving related	20420	1	Food Servers, Nonrestaurant	1	1
35-3041	Independence and practical intelligence	62.666665713	257070	Food preparation and serving related	20420	1	Food Servers, Nonrestaurant	1	1
35-3041	Interpersonal orientation and social influence	74.249999523	257070	Food preparation and serving related	20420	0	Food Servers, Nonrestaurant	1	1
35-9011	Achievement orientation	67.133334478	412830	Food preparation and serving related	19280	1	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Adjustment	76.133333842	412830	Food preparation and serving related	19280	1	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Conscientiousness	82.733332316	412830	Food preparation and serving related	19280	0	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Independence and practical intelligence	61.866668065	412830	Food preparation and serving related	19280	1	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Interpersonal orientation and social influence	76.550000906	412830	Food preparation and serving related	19280	0	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9021	Achievement orientation	58.866664569	505000	Food preparation and serving related	19340	3	Dishwashers	1	1
35-9021	Adjustment	61.799999873	505000	Food preparation and serving related	19340	3	Dishwashers	1	1
35-9021	Conscientiousness	72.800000509	505000	Food preparation and serving related	19340	3	Dishwashers	1	1
35-9021	Independence and practical intelligence	53.26666673	505000	Food preparation and serving related	19340	3	Dishwashers	1	1
35-9021	Interpersonal orientation and social influence	56.950000525	505000	Food preparation and serving related	19340	3	Dishwashers	1	1
35-9031	Achievement orientation	67.59999911	391150	Food preparation and serving related	19180	1	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Adjustment	76.599998474	391150	Food preparation and serving related	19180	1	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Conscientiousness	72.733333906	391150	Food preparation and serving related	19180	3	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Independence and practical intelligence	61.866668065	391150	Food preparation and serving related	19180	1	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Interpersonal orientation and social influence	81.449999809	391150	Food preparation and serving related	19180	0	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
37-0000	Achievement orientation	73.250000278	4407050	Building and grounds cleaning and maintenance	23860	2	Building and grounds cleaning and maintenance		2
37-0000	Adjustment	76.858333747	4407050	Building and grounds cleaning and maintenance	23860	2	Building and grounds cleaning and maintenance		2
37-0000	Conscientiousness	83.216666381	4407050	Building and grounds cleaning and maintenance	23860	3	Building and grounds cleaning and maintenance		2
37-0000	Independence and practical intelligence	69.441667	4407050	Building and grounds cleaning and maintenance	23860	3	Building and grounds cleaning and maintenance		2
37-0000	Interpersonal orientation and social influence	72.393750399	4407050	Building and grounds cleaning and maintenance	23860	2	Building and grounds cleaning and maintenance		2
37-1011	Achievement orientation	77.533334096	166920	Building and grounds cleaning and maintenance	37050	0	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Adjustment	83.933334351	166920	Building and grounds cleaning and maintenance	37050	0	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Conscientiousness	87.933333715	166920	Building and grounds cleaning and maintenance	37050	0	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Independence and practical intelligence	72.799998919	166920	Building and grounds cleaning and maintenance	37050	1	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Interpersonal orientation and social influence	79.700001478	166920	Building and grounds cleaning and maintenance	37050	0	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1012	Achievement orientation	80.333336194	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Adjustment	82.333335876	103450	Building and grounds cleaning and maintenance	43980	2	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Conscientiousness	91.399997075	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Independence and practical intelligence	77.666667302	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Interpersonal orientation and social influence	73.70000124	103450	Building and grounds cleaning and maintenance	43980	2	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-2011	Achievement orientation	67.533334096	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Adjustment	70.733334223	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Conscientiousness	78.733332952	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Independence and practical intelligence	64.800000191	2146880	Building and grounds cleaning and maintenance	23440	2	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Interpersonal orientation and social influence	64.900000095	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2012	Achievement orientation	70.533332825	926240	Building and grounds cleaning and maintenance	20740	2	Maids and Housekeeping Cleaners	2	1
37-2012	Adjustment	82.266666094	926240	Building and grounds cleaning and maintenance	20740	0	Maids and Housekeeping Cleaners	2	1
37-2012	Conscientiousness	84.399998983	926240	Building and grounds cleaning and maintenance	20740	1	Maids and Housekeeping Cleaners	2	1
37-2012	Independence and practical intelligence	67.333334287	926240	Building and grounds cleaning and maintenance	20740	2	Maids and Housekeeping Cleaners	2	1
37-2012	Interpersonal orientation and social influence	75.000001192	926240	Building and grounds cleaning and maintenance	20740	1	Maids and Housekeeping Cleaners	2	1
37-2021	Achievement orientation	74.33333238	70250	Building and grounds cleaning and maintenance	32160	1	Pest Control Workers	2	1
37-2021	Adjustment	76.199998856	70250	Building and grounds cleaning and maintenance	32160	2	Pest Control Workers	2	1
37-2021	Conscientiousness	83.333333333	70250	Building and grounds cleaning and maintenance	32160	2	Pest Control Workers	2	1
37-2021	Independence and practical intelligence	69.866666794	70250	Building and grounds cleaning and maintenance	32160	1	Pest Control Workers	2	1
37-2021	Interpersonal orientation and social influence	69.750000238	70250	Building and grounds cleaning and maintenance	32160	2	Pest Control Workers	2	1
37-3011	Achievement orientation	73.399999936	895600	Building and grounds cleaning and maintenance	25030	0	Landscaping and Groundskeeping Workers	1	1
37-3011	Adjustment	75.933334033	895600	Building and grounds cleaning and maintenance	25030	1	Landscaping and Groundskeeping Workers	1	1
37-3011	Conscientiousness	81.200000445	895600	Building and grounds cleaning and maintenance	25030	1	Landscaping and Groundskeeping Workers	1	1
37-3011	Independence and practical intelligence	65.333333015	895600	Building and grounds cleaning and maintenance	25030	1	Landscaping and Groundskeeping Workers	1	1
37-3011	Interpersonal orientation and social influence	70.950000286	895600	Building and grounds cleaning and maintenance	25030	1	Landscaping and Groundskeeping Workers	1	1
37-3012	Achievement orientation	70.599999428	24200	Building and grounds cleaning and maintenance	32540	2	Pesticide Handlers, Sprayers, and Applicators, Vegetation	2	1
37-3012	Adjustment	72.666667302	24200	Building and grounds cleaning and maintenance	32540	2	Pesticide Handlers, Sprayers, and Applicators, Vegetation	2	1
37-3012	Conscientiousness	80.800000827	24200	Building and grounds cleaning and maintenance	32540	2	Pesticide Handlers, Sprayers, and Applicators, Vegetation	2	1
37-3012	Independence and practical intelligence	71.200002035	24200	Building and grounds cleaning and maintenance	32540	1	Pesticide Handlers, Sprayers, and Applicators, Vegetation	2	1
37-3012	Interpersonal orientation and social influence	71.100000143	24200	Building and grounds cleaning and maintenance	32540	2	Pesticide Handlers, Sprayers, and Applicators, Vegetation	2	1
37-3013	Achievement orientation	71.73333327	40160	Building and grounds cleaning and maintenance	33500	2	Tree Trimmers and Pruners	2	1
37-3013	Adjustment	70.799999237	40160	Building and grounds cleaning and maintenance	33500	3	Tree Trimmers and Pruners	2	1
37-3013	Conscientiousness	77.933333715	40160	Building and grounds cleaning and maintenance	33500	3	Tree Trimmers and Pruners	2	1
37-3013	Independence and practical intelligence	66.53333346	40160	Building and grounds cleaning and maintenance	33500	2	Tree Trimmers and Pruners	2	1
37-3013	Interpersonal orientation and social influence	74.049998522	40160	Building and grounds cleaning and maintenance	33500	1	Tree Trimmers and Pruners	2	1
39-0000	Achievement orientation	73.339583327	4307500	Personal care and service	21850	2	Personal care and service		2
39-0000	Adjustment	84.0291665	4307500	Personal care and service	21850	1	Personal care and service		2
39-0000	Conscientiousness	87.695833296	4307500	Personal care and service	21850	2	Personal care and service		2
39-0000	Independence and practical intelligence	70.879166871	4307500	Personal care and service	21850	2	Personal care and service		2
39-0000	Interpersonal orientation and social influence	79.957812577	4307500	Personal care and service	21850	1	Personal care and service		2
39-1011	Achievement orientation	71.999999682	22640	Personal care and service	49730	2	Gaming Supervisors	2	1
39-1011	Adjustment	87.466669083	22640	Personal care and service	49730	0	Gaming Supervisors	2	1
39-1011	Conscientiousness	90.799999237	22640	Personal care and service	49730	0	Gaming Supervisors	2	1
39-1011	Independence and practical intelligence	68.066666921	22640	Personal care and service	49730	2	Gaming Supervisors	2	1
39-1011	Interpersonal orientation and social influence	85.099999905	22640	Personal care and service	49730	0	Gaming Supervisors	2	1
39-1012	Achievement orientation	71.000000636	7700	Personal care and service	35680	2	Slot Supervisors	2	1
39-1012	Adjustment	89.866666794	7700	Personal care and service	35680	0	Slot Supervisors	2	1
39-1012	Conscientiousness	92.066666285	7700	Personal care and service	35680	0	Slot Supervisors	2	1
39-1012	Independence and practical intelligence	73.26666673	7700	Personal care and service	35680	1	Slot Supervisors	2	1
39-1012	Interpersonal orientation and social influence	88.650001287	7700	Personal care and service	35680	0	Slot Supervisors	2	1
39-1021	Achievement orientation	82.566667398	177700	Personal care and service	35710	0	First-Line Supervisors of Personal Service Workers	3	1
39-1021	Adjustment	87.566665014	177700	Personal care and service	35710	0	First-Line Supervisors of Personal Service Workers	3	1
39-1021	Conscientiousness	93.199998538	177700	Personal care and service	35710	0	First-Line Supervisors of Personal Service Workers	3	1
39-1021	Independence and practical intelligence	81.966668765	177700	Personal care and service	35710	0	First-Line Supervisors of Personal Service Workers	3	1
39-1021	Interpersonal orientation and social influence	88.325001001	177700	Personal care and service	35710	0	First-Line Supervisors of Personal Service Workers	3	1
39-2011	Achievement orientation	72.733333906	11720	Personal care and service	26610	1	Animal Trainers	2	1
39-2011	Adjustment	80.999999046	11720	Personal care and service	26610	1	Animal Trainers	2	1
39-2011	Conscientiousness	88.066666921	11720	Personal care and service	26610	0	Animal Trainers	2	1
39-2011	Independence and practical intelligence	78.133331935	11720	Personal care and service	26610	0	Animal Trainers	2	1
39-2011	Interpersonal orientation and social influence	76.900000572	11720	Personal care and service	26610	0	Animal Trainers	2	1
39-2021	Achievement orientation	73.800001144	174060	Personal care and service	21010	0	Nonfarm Animal Caretakers	1	1
39-2021	Adjustment	77.600000699	174060	Personal care and service	21010	0	Nonfarm Animal Caretakers	1	1
39-2021	Conscientiousness	89.13333257	174060	Personal care and service	21010	0	Nonfarm Animal Caretakers	1	1
39-2021	Independence and practical intelligence	75.866664251	174060	Personal care and service	21010	0	Nonfarm Animal Caretakers	1	1
39-2021	Interpersonal orientation and social influence	67.450000048	174060	Personal care and service	21010	2	Nonfarm Animal Caretakers	1	1
39-3011	Achievement orientation	66.933333079	94900	Personal care and service	19000	3	Gaming Dealers	2	1
39-3011	Adjustment	86.333332062	94900	Personal care and service	19000	0	Gaming Dealers	2	1
39-3011	Conscientiousness	91.466665268	94900	Personal care and service	19000	0	Gaming Dealers	2	1
39-3011	Independence and practical intelligence	54.866666794	94900	Personal care and service	19000	3	Gaming Dealers	2	1
39-3011	Interpersonal orientation and social influence	74.849998951	94900	Personal care and service	19000	1	Gaming Dealers	2	1
