SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
13-1021	Social	52.920712959	12160	Business and financial operations	56270	2	Buyers and Purchasing Agents, Farm Products	4	1
13-1021	Systems and complex problem solving	50.970774283	12160	Business and financial operations	56270	3	Buyers and Purchasing Agents, Farm Products	4	1
13-1021	Technical	19.148894635	12160	Business and financial operations	56270	1	Buyers and Purchasing Agents, Farm Products	4	1
13-1022	Content	53.111329097	111200	Business and financial operations	52940	0	Wholesale and Retail Buyers, Except Farm Products	3	1
13-1022	Process	59.526244022	111200	Business and financial operations	52940	0	Wholesale and Retail Buyers, Except Farm Products	3	1
13-1022	Resource management	51.979256473	111200	Business and financial operations	52940	0	Wholesale and Retail Buyers, Except Farm Products	3	1
13-1022	Social	58.238110264	111200	Business and financial operations	52940	0	Wholesale and Retail Buyers, Except Farm Products	3	1
13-1022	Systems and complex problem solving	53.804375429	111200	Business and financial operations	52940	0	Wholesale and Retail Buyers, Except Farm Products	3	1
13-1022	Technical	12.805830738	111200	Business and financial operations	52940	3	Wholesale and Retail Buyers, Except Farm Products	3	1
13-1023	Content	56.277398562	291540	Business and financial operations	62220	2	Purchasing Agents, Except Wholesale, Retail, and Farm Products	4	1
13-1023	Process	62.218874829	291540	Business and financial operations	62220	0	Purchasing Agents, Except Wholesale, Retail, and Farm Products	4	1
13-1023	Resource management	56.496023187	291540	Business and financial operations	62220	0	Purchasing Agents, Except Wholesale, Retail, and Farm Products	4	1
13-1023	Social	56.663101103	291540	Business and financial operations	62220	1	Purchasing Agents, Except Wholesale, Retail, and Farm Products	4	1
13-1023	Systems and complex problem solving	58.063286775	291540	Business and financial operations	62220	1	Purchasing Agents, Except Wholesale, Retail, and Farm Products	4	1
13-1023	Technical	11.576485647	291540	Business and financial operations	62220	3	Purchasing Agents, Except Wholesale, Retail, and Farm Products	4	1
13-1031	Content	53.769503268	271600	Business and financial operations	62980	3	Claims Adjusters, Examiners, and Investigators	4	1
13-1031	Process	54.922563707	271600	Business and financial operations	62980	3	Claims Adjusters, Examiners, and Investigators	4	1
13-1031	Resource management	40.486668678	271600	Business and financial operations	62980	2	Claims Adjusters, Examiners, and Investigators	4	1
13-1031	Social	53.330332622	271600	Business and financial operations	62980	2	Claims Adjusters, Examiners, and Investigators	4	1
13-1031	Systems and complex problem solving	48.705487721	271600	Business and financial operations	62980	3	Claims Adjusters, Examiners, and Investigators	4	1
13-1031	Technical	13.768289329	271600	Business and financial operations	62980	2	Claims Adjusters, Examiners, and Investigators	4	1
13-1032	Content	49.692476432	15270	Business and financial operations	64020	1	Insurance Appraisers, Auto Damage	3	1
13-1032	Process	43.415789515	15270	Business and financial operations	64020	3	Insurance Appraisers, Auto Damage	3	1
13-1032	Resource management	28.571421639	15270	Business and financial operations	64020	3	Insurance Appraisers, Auto Damage	3	1
13-1032	Social	46.264443703	15270	Business and financial operations	64020	2	Insurance Appraisers, Auto Damage	3	1
13-1032	Systems and complex problem solving	43.80948513	15270	Business and financial operations	64020	2	Insurance Appraisers, Auto Damage	3	1
13-1032	Technical	15.416106524	15270	Business and financial operations	64020	3	Insurance Appraisers, Auto Damage	3	1
13-1041	Content	58.50591436	257010	Business and financial operations	65640	1	Compliance Officers	4	1
13-1041	Process	60.42292015	257010	Business and financial operations	65640	1	Compliance Officers	4	1
13-1041	Resource management	37.796041393	257010	Business and financial operations	65640	2	Compliance Officers	4	1
13-1041	Social	55.180534864	257010	Business and financial operations	65640	1	Compliance Officers	4	1
13-1041	Systems and complex problem solving	57.567533245	257010	Business and financial operations	65640	1	Compliance Officers	4	1
13-1041	Technical	20.170395908	257010	Business and financial operations	65640	1	Compliance Officers	4	1
13-1051	Content	57.937890146	216270	Business and financial operations	60390	1	Cost Estimators	4	1
13-1051	Process	57.311041427	216270	Business and financial operations	60390	2	Cost Estimators	4	1
13-1051	Resource management	53.277705255	216270	Business and financial operations	60390	0	Cost Estimators	4	1
13-1051	Social	50.780338659	216270	Business and financial operations	60390	3	Cost Estimators	4	1
13-1051	Systems and complex problem solving	57.003992208	216270	Business and financial operations	60390	1	Cost Estimators	4	1
13-1051	Technical	14.564446018	216270	Business and financial operations	60390	2	Cost Estimators	4	1
13-1071	Content	52.263996458	491090	Business and financial operations	58350	3	Human Resources Specialists	4	1
13-1071	Process	56.368772275	491090	Business and financial operations	58350	3	Human Resources Specialists	4	1
13-1071	Resource management	36.337795217	491090	Business and financial operations	58350	3	Human Resources Specialists	4	1
13-1071	Social	53.970696764	491090	Business and financial operations	58350	2	Human Resources Specialists	4	1
13-1071	Systems and complex problem solving	48.805649854	491090	Business and financial operations	58350	3	Human Resources Specialists	4	1
13-1071	Technical	10.045908384	491090	Business and financial operations	58350	3	Human Resources Specialists	4	1
13-1074	Content	42.427666375	1230	Business and financial operations	30910	1	Farm Labor Contractors	2	1
13-1074	Process	43.824396613	1230	Business and financial operations	30910	2	Farm Labor Contractors	2	1
13-1074	Resource management	43.047620913	1230	Business and financial operations	30910	0	Farm Labor Contractors	2	1
13-1074	Social	48.372316711	1230	Business and financial operations	30910	0	Farm Labor Contractors	2	1
13-1074	Systems and complex problem solving	39.83453759	1230	Business and financial operations	30910	1	Farm Labor Contractors	2	1
13-1074	Technical	15.249150908	1230	Business and financial operations	30910	3	Farm Labor Contractors	2	1
13-1075	Content	55.966148511	79330	Business and financial operations	58820	2	Labor Relations Specialists	4	1
13-1075	Process	61.535069165	79330	Business and financial operations	58820	1	Labor Relations Specialists	4	1
13-1075	Resource management	45.649192959	79330	Business and financial operations	58820	1	Labor Relations Specialists	4	1
13-1075	Social	63.370879628	79330	Business and financial operations	58820	0	Labor Relations Specialists	4	1
13-1075	Systems and complex problem solving	59.663479777	79330	Business and financial operations	58820	1	Labor Relations Specialists	4	1
13-1075	Technical	10.755847959	79330	Business and financial operations	58820	3	Labor Relations Specialists	4	1
13-1081	Content	57.777466855	133770	Business and financial operations	74260	1	Logisticians	4	1
13-1081	Process	61.123612709	133770	Business and financial operations	74260	1	Logisticians	4	1
13-1081	Resource management	49.40588539	133770	Business and financial operations	74260	1	Logisticians	4	1
13-1081	Social	53.422512723	133770	Business and financial operations	74260	2	Logisticians	4	1
13-1081	Systems and complex problem solving	63.355410231	133770	Business and financial operations	74260	0	Logisticians	4	1
13-1081	Technical	26.857470677	133770	Business and financial operations	74260	1	Logisticians	4	1
13-1111	Content	58.936853628	614110	Business and financial operations	81320	1	Management Analysts	4	1
13-1111	Process	60.19460349	614110	Business and financial operations	81320	1	Management Analysts	4	1
13-1111	Resource management	41.292918274	614110	Business and financial operations	81320	2	Management Analysts	4	1
13-1111	Social	54.016015993	614110	Business and financial operations	81320	2	Management Analysts	4	1
13-1111	Systems and complex problem solving	62.574716408	614110	Business and financial operations	81320	0	Management Analysts	4	1
13-1111	Technical	12.930561823	614110	Business and financial operations	81320	3	Management Analysts	4	1
13-1121	Content	51.398495207	87400	Business and financial operations	46840	3	Meeting, Convention, and Event Planners	4	1
13-1121	Process	54.363974119	87400	Business and financial operations	46840	3	Meeting, Convention, and Event Planners	4	1
13-1121	Resource management	52.260996962	87400	Business and financial operations	46840	0	Meeting, Convention, and Event Planners	4	1
13-1121	Social	58.086028398	87400	Business and financial operations	46840	1	Meeting, Convention, and Event Planners	4	1
13-1121	Systems and complex problem solving	54.884962449	87400	Business and financial operations	46840	2	Meeting, Convention, and Event Planners	4	1
13-1121	Technical	15.867178502	87400	Business and financial operations	46840	2	Meeting, Convention, and Event Planners	4	1
13-1131	Content	54.88916093	62720	Business and financial operations	52970	2	Fundraisers	4	1
13-1131	Process	55.967076887	62720	Business and financial operations	52970	3	Fundraisers	4	1
13-1131	Resource management	50.150874047	62720	Business and financial operations	52970	1	Fundraisers	4	1
13-1131	Social	61.944988668	62720	Business and financial operations	52970	0	Fundraisers	4	1
13-1131	Systems and complex problem solving	51.754770966	62720	Business and financial operations	52970	3	Fundraisers	4	1
13-1131	Technical	13.802506972	62720	Business and financial operations	52970	2	Fundraisers	4	1
13-1141	Content	61.462845072	79780	Business and financial operations	60850	0	Compensation, Benefits, and Job Analysis Specialists	4	1
13-1141	Process	60.309269048	79780	Business and financial operations	60850	1	Compensation, Benefits, and Job Analysis Specialists	4	1
13-1141	Resource management	43.568420142	79780	Business and financial operations	60850	1	Compensation, Benefits, and Job Analysis Specialists	4	1
13-1141	Social	53.590156411	79780	Business and financial operations	60850	2	Compensation, Benefits, and Job Analysis Specialists	4	1
13-1141	Systems and complex problem solving	58.51079358	79780	Business and financial operations	60850	1	Compensation, Benefits, and Job Analysis Specialists	4	1
13-1141	Technical	15.100227297	79780	Business and financial operations	60850	2	Compensation, Benefits, and Job Analysis Specialists	4	1
13-1151	Content	59.294503657	254060	Business and financial operations	58210	1	Training and Development Specialists	4	1
13-1151	Process	68.885119218	254060	Business and financial operations	58210	0	Training and Development Specialists	4	1
13-1151	Resource management	48.523736154	254060	Business and financial operations	58210	1	Training and Development Specialists	4	1
13-1151	Social	62.643730514	254060	Business and financial operations	58210	0	Training and Development Specialists	4	1
13-1151	Systems and complex problem solving	56.995774139	254060	Business and financial operations	58210	2	Training and Development Specialists	4	1
13-1151	Technical	13.296243335	254060	Business and financial operations	58210	3	Training and Development Specialists	4	1
13-1161	Content	59.760627309	506420	Business and financial operations	62150	1	Market Research Analysts and Marketing Specialists	4	1
13-1161	Process	57.402856672	506420	Business and financial operations	62150	2	Market Research Analysts and Marketing Specialists	4	1
13-1161	Resource management	44.062291727	506420	Business and financial operations	62150	1	Market Research Analysts and Marketing Specialists	4	1
13-1161	Social	50.468480736	506420	Business and financial operations	62150	3	Market Research Analysts and Marketing Specialists	4	1
13-1161	Systems and complex problem solving	59.985117468	506420	Business and financial operations	62150	1	Market Research Analysts and Marketing Specialists	4	1
13-1161	Technical	16.767888566	506420	Business and financial operations	62150	2	Market Research Analysts and Marketing Specialists	4	1
13-1199	Content	53.951757651	926610	Business and financial operations	68170	3	Business Operations Specialists, All Other	4	1
13-1199	Process	57.128137243	926610	Business and financial operations	68170	2	Business Operations Specialists, All Other	4	1
13-1199	Resource management	46.73876961	926610	Business and financial operations	68170	1	Business Operations Specialists, All Other	4	1
13-1199	Social	53.572027991	926610	Business and financial operations	68170	2	Business Operations Specialists, All Other	4	1
13-1199	Systems and complex problem solving	57.24961769	926610	Business and financial operations	68170	1	Business Operations Specialists, All Other	4	1
13-1199	Technical	24.12795979	926610	Business and financial operations	68170	1	Business Operations Specialists, All Other	4	1
