SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
35-1011	Physical strength and endurance	32.649599293	129370	Food preparation and serving related	41500	1	Chefs and Head Cooks	3	1
35-1011	Quantitative and memory	48.54533162	129370	Food preparation and serving related	41500	0	Chefs and Head Cooks	3	1
35-1011	Reaction time and speed	32.995332817	129370	Food preparation and serving related	41500	1	Chefs and Head Cooks	3	1
35-1011	Verbal	61.251700622	129370	Food preparation and serving related	41500	1	Chefs and Head Cooks	3	1
35-1011	Visual	28.243089874	129370	Food preparation and serving related	41500	2	Chefs and Head Cooks	3	1
35-1012	Auditory and speech	38.308185084	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Control movement	35.070420807	884090	Food preparation and serving related	30340	3	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Fine manipulative	45.312561555	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Flexibility, balance, and coordination	26.190288771	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Idea generation and reasoning	53.858383101	884090	Food preparation and serving related	30340	0	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Perceptual, spatial, and attentiveness	43.906361078	884090	Food preparation and serving related	30340	1	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Physical strength and endurance	30.177209327	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Quantitative and memory	48.469617981	884090	Food preparation and serving related	30340	0	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Reaction time and speed	34.090476591	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Verbal	60.754465178	884090	Food preparation and serving related	30340	0	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-1012	Visual	28.444104538	884090	Food preparation and serving related	30340	2	First-Line Supervisors of Food Preparation and Serving Workers	2	1
35-2011	Auditory and speech	29.538770235	520010	Food preparation and serving related	19080	3	Cooks, Fast Food	1	1
35-2011	Control movement	29.58131258	520010	Food preparation and serving related	19080	2	Cooks, Fast Food	1	1
35-2011	Fine manipulative	43.96880426	520010	Food preparation and serving related	19080	3	Cooks, Fast Food	1	1
35-2011	Flexibility, balance, and coordination	24.52531942	520010	Food preparation and serving related	19080	3	Cooks, Fast Food	1	1
35-2011	Idea generation and reasoning	40.867756859	520010	Food preparation and serving related	19080	2	Cooks, Fast Food	1	1
35-2011	Perceptual, spatial, and attentiveness	28.908996207	520010	Food preparation and serving related	19080	3	Cooks, Fast Food	1	1
35-2011	Physical strength and endurance	35.916628622	520010	Food preparation and serving related	19080	1	Cooks, Fast Food	1	1
35-2011	Quantitative and memory	33.117308722	520010	Food preparation and serving related	19080	1	Cooks, Fast Food	1	1
35-2011	Reaction time and speed	32.635062699	520010	Food preparation and serving related	19080	2	Cooks, Fast Food	1	1
35-2011	Verbal	50.568469861	520010	Food preparation and serving related	19080	1	Cooks, Fast Food	1	1
35-2011	Visual	17.224461243	520010	Food preparation and serving related	19080	3	Cooks, Fast Food	1	1
35-2012	Auditory and speech	37.423629336	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Control movement	37.301520547	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Fine manipulative	49.915321037	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Flexibility, balance, and coordination	27.99388493	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Idea generation and reasoning	49.325230914	404980	Food preparation and serving related	23960	1	Cooks, Institution and Cafeteria	2	1
35-2012	Perceptual, spatial, and attentiveness	37.670802531	404980	Food preparation and serving related	23960	3	Cooks, Institution and Cafeteria	2	1
35-2012	Physical strength and endurance	33.507710185	404980	Food preparation and serving related	23960	2	Cooks, Institution and Cafeteria	2	1
35-2012	Quantitative and memory	41.119357235	404980	Food preparation and serving related	23960	0	Cooks, Institution and Cafeteria	2	1
35-2012	Reaction time and speed	36.579552451	404980	Food preparation and serving related	23960	1	Cooks, Institution and Cafeteria	2	1
35-2012	Verbal	52.184331228	404980	Food preparation and serving related	23960	1	Cooks, Institution and Cafeteria	2	1
35-2012	Visual	24.733776801	404980	Food preparation and serving related	23960	3	Cooks, Institution and Cafeteria	2	1
35-2013	Auditory and speech	33.932266544	380	Food preparation and serving related	26300	3	Cooks, Private Household	3	1
35-2013	Control movement	36.378668435	380	Food preparation and serving related	26300	2	Cooks, Private Household	3	1
35-2013	Fine manipulative	54.117579418	380	Food preparation and serving related	26300	1	Cooks, Private Household	3	1
35-2013	Flexibility, balance, and coordination	26.764591385	380	Food preparation and serving related	26300	1	Cooks, Private Household	3	1
35-2013	Idea generation and reasoning	51.921412402	380	Food preparation and serving related	26300	2	Cooks, Private Household	3	1
35-2013	Perceptual, spatial, and attentiveness	35.466089323	380	Food preparation and serving related	26300	3	Cooks, Private Household	3	1
35-2013	Physical strength and endurance	33.282946811	380	Food preparation and serving related	26300	1	Cooks, Private Household	3	1
35-2013	Quantitative and memory	36.466226188	380	Food preparation and serving related	26300	2	Cooks, Private Household	3	1
35-2013	Reaction time and speed	27.103143669	380	Food preparation and serving related	26300	2	Cooks, Private Household	3	1
35-2013	Verbal	48.549228452	380	Food preparation and serving related	26300	3	Cooks, Private Household	3	1
35-2013	Visual	26.213104521	380	Food preparation and serving related	26300	3	Cooks, Private Household	3	1
35-2014	Auditory and speech	36.533030782	1150760	Food preparation and serving related	23100	3	Cooks, Restaurant	2	1
35-2014	Control movement	38.136164514	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Fine manipulative	49.579066689	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Flexibility, balance, and coordination	28.107238207	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Idea generation and reasoning	47.369005806	1150760	Food preparation and serving related	23100	1	Cooks, Restaurant	2	1
35-2014	Perceptual, spatial, and attentiveness	41.097300561	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Physical strength and endurance	30.82773825	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Quantitative and memory	36.68956015	1150760	Food preparation and serving related	23100	1	Cooks, Restaurant	2	1
35-2014	Reaction time and speed	35.392907866	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Verbal	47.959356688	1150760	Food preparation and serving related	23100	2	Cooks, Restaurant	2	1
35-2014	Visual	26.092521159	1150760	Food preparation and serving related	23100	3	Cooks, Restaurant	2	1
35-2015	Auditory and speech	36.740517909	193170	Food preparation and serving related	20780	2	Cooks, Short Order	1	1
35-2015	Control movement	34.679187432	193170	Food preparation and serving related	20780	2	Cooks, Short Order	1	1
35-2015	Fine manipulative	49.469096989	193170	Food preparation and serving related	20780	2	Cooks, Short Order	1	1
35-2015	Flexibility, balance, and coordination	30.735895172	193170	Food preparation and serving related	20780	1	Cooks, Short Order	1	1
35-2015	Idea generation and reasoning	46.97379242	193170	Food preparation and serving related	20780	0	Cooks, Short Order	1	1
35-2015	Perceptual, spatial, and attentiveness	39.071472898	193170	Food preparation and serving related	20780	1	Cooks, Short Order	1	1
35-2015	Physical strength and endurance	32.773257067	193170	Food preparation and serving related	20780	2	Cooks, Short Order	1	1
35-2015	Quantitative and memory	37.220975743	193170	Food preparation and serving related	20780	0	Cooks, Short Order	1	1
35-2015	Reaction time and speed	27.300910929	193170	Food preparation and serving related	20780	2	Cooks, Short Order	1	1
35-2015	Verbal	50.088916115	193170	Food preparation and serving related	20780	1	Cooks, Short Order	1	1
35-2015	Visual	26.662319404	193170	Food preparation and serving related	20780	2	Cooks, Short Order	1	1
35-2021	Auditory and speech	31.095342547	862740	Food preparation and serving related	20180	3	Food Preparation Workers	1	1
35-2021	Control movement	21.296663427	862740	Food preparation and serving related	20180	3	Food Preparation Workers	1	1
35-2021	Fine manipulative	45.680928103	862740	Food preparation and serving related	20180	2	Food Preparation Workers	1	1
35-2021	Flexibility, balance, and coordination	27.446477179	862740	Food preparation and serving related	20180	2	Food Preparation Workers	1	1
35-2021	Idea generation and reasoning	38.639940429	862740	Food preparation and serving related	20180	3	Food Preparation Workers	1	1
35-2021	Perceptual, spatial, and attentiveness	30.909534866	862740	Food preparation and serving related	20180	3	Food Preparation Workers	1	1
35-2021	Physical strength and endurance	33.878039816	862740	Food preparation and serving related	20180	2	Food Preparation Workers	1	1
35-2021	Quantitative and memory	25.470463273	862740	Food preparation and serving related	20180	2	Food Preparation Workers	1	1
35-2021	Reaction time and speed	28.467058319	862740	Food preparation and serving related	20180	2	Food Preparation Workers	1	1
35-2021	Verbal	41.275790936	862740	Food preparation and serving related	20180	2	Food Preparation Workers	1	1
35-2021	Visual	22.516185537	862740	Food preparation and serving related	20180	3	Food Preparation Workers	1	1
35-3011	Auditory and speech	40.549561783	589150	Food preparation and serving related	19530	2	Bartenders	2	1
35-3011	Control movement	37.929226944	589150	Food preparation and serving related	19530	2	Bartenders	2	1
35-3011	Fine manipulative	49.262364989	589150	Food preparation and serving related	19530	2	Bartenders	2	1
35-3011	Flexibility, balance, and coordination	31.87435022	589150	Food preparation and serving related	19530	1	Bartenders	2	1
35-3011	Idea generation and reasoning	50.35494425	589150	Food preparation and serving related	19530	0	Bartenders	2	1
35-3011	Perceptual, spatial, and attentiveness	40.373242093	589150	Food preparation and serving related	19530	2	Bartenders	2	1
35-3011	Physical strength and endurance	34.598898407	589150	Food preparation and serving related	19530	2	Bartenders	2	1
35-3011	Quantitative and memory	40.480646801	589150	Food preparation and serving related	19530	0	Bartenders	2	1
35-3011	Reaction time and speed	31.480266151	589150	Food preparation and serving related	19530	2	Bartenders	2	1
35-3011	Verbal	55.979869927	589150	Food preparation and serving related	19530	1	Bartenders	2	1
35-3011	Visual	25.77798612	589150	Food preparation and serving related	19530	3	Bartenders	2	1
35-3021	Auditory and speech	37.807466199	3216460	Food preparation and serving related	18910	1	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Control movement	30.377331232	3216460	Food preparation and serving related	18910	2	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Fine manipulative	41.541918002	3216460	Food preparation and serving related	18910	3	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Flexibility, balance, and coordination	26.770972849	3216460	Food preparation and serving related	18910	2	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Idea generation and reasoning	40.817505008	3216460	Food preparation and serving related	18910	2	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Perceptual, spatial, and attentiveness	35.356589355	3216460	Food preparation and serving related	18910	2	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Physical strength and endurance	28.627500525	3216460	Food preparation and serving related	18910	3	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Quantitative and memory	36.152755043	3216460	Food preparation and serving related	18910	0	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Reaction time and speed	29.387410687	3216460	Food preparation and serving related	18910	2	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Verbal	46.600066266	3216460	Food preparation and serving related	18910	2	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3021	Visual	20.725526959	3216460	Food preparation and serving related	18910	3	Combined Food Preparation and Serving Workers, Including Fast Food	1	1
35-3022	Auditory and speech	39.641302052	486650	Food preparation and serving related	19230	1	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Control movement	27.427241994	486650	Food preparation and serving related	19230	3	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Fine manipulative	47.513087209	486650	Food preparation and serving related	19230	2	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Flexibility, balance, and coordination	25.188436032	486650	Food preparation and serving related	19230	3	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Idea generation and reasoning	45.138429792	486650	Food preparation and serving related	19230	1	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Perceptual, spatial, and attentiveness	39.002289921	486650	Food preparation and serving related	19230	1	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Physical strength and endurance	30.663306474	486650	Food preparation and serving related	19230	2	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Quantitative and memory	39.001538178	486650	Food preparation and serving related	19230	0	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Reaction time and speed	23.992373731	486650	Food preparation and serving related	19230	3	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Verbal	52.358846592	486650	Food preparation and serving related	19230	0	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3022	Visual	24.164371518	486650	Food preparation and serving related	19230	2	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1	1
35-3031	Auditory and speech	39.62629498	2505630	Food preparation and serving related	19250	1	Waiters and Waitresses	1	1
35-3031	Control movement	18.219312136	2505630	Food preparation and serving related	19250	3	Waiters and Waitresses	1	1
35-3031	Fine manipulative	46.432438826	2505630	Food preparation and serving related	19250	2	Waiters and Waitresses	1	1
35-3031	Flexibility, balance, and coordination	31.535465404	2505630	Food preparation and serving related	19250	1	Waiters and Waitresses	1	1
35-3031	Idea generation and reasoning	41.262775694	2505630	Food preparation and serving related	19250	2	Waiters and Waitresses	1	1
35-3031	Perceptual, spatial, and attentiveness	35.515057223	2505630	Food preparation and serving related	19250	2	Waiters and Waitresses	1	1
35-3031	Physical strength and endurance	38.082877593	2505630	Food preparation and serving related	19250	1	Waiters and Waitresses	1	1
35-3031	Quantitative and memory	32.708891185	2505630	Food preparation and serving related	19250	1	Waiters and Waitresses	1	1
35-3031	Reaction time and speed	21.088014586	2505630	Food preparation and serving related	19250	3	Waiters and Waitresses	1	1
35-3031	Verbal	48.930839524	2505630	Food preparation and serving related	19250	1	Waiters and Waitresses	1	1
35-3031	Visual	22.750668186	2505630	Food preparation and serving related	19250	3	Waiters and Waitresses	1	1
35-3041	Auditory and speech	31.34913089	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Control movement	27.501030527	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Fine manipulative	42.544303468	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Flexibility, balance, and coordination	23.78537294	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Idea generation and reasoning	39.461145546	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Perceptual, spatial, and attentiveness	29.678669128	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Physical strength and endurance	27.523247258	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Quantitative and memory	27.087696109	257070	Food preparation and serving related	20420	2	Food Servers, Nonrestaurant	1	1
35-3041	Reaction time and speed	22.082020566	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-3041	Verbal	47.899116325	257070	Food preparation and serving related	20420	1	Food Servers, Nonrestaurant	1	1
35-3041	Visual	22.715711803	257070	Food preparation and serving related	20420	3	Food Servers, Nonrestaurant	1	1
35-9011	Auditory and speech	32.71586108	412830	Food preparation and serving related	19280	3	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Control movement	28.526367622	412830	Food preparation and serving related	19280	3	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Fine manipulative	51.406645636	412830	Food preparation and serving related	19280	1	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Flexibility, balance, and coordination	35.069279802	412830	Food preparation and serving related	19280	1	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Idea generation and reasoning	37.622187911	412830	Food preparation and serving related	19280	3	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Perceptual, spatial, and attentiveness	30.694682497	412830	Food preparation and serving related	19280	3	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Physical strength and endurance	40.888113866	412830	Food preparation and serving related	19280	1	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Quantitative and memory	25.723265097	412830	Food preparation and serving related	19280	2	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Reaction time and speed	26.939591697	412830	Food preparation and serving related	19280	3	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Verbal	36.59103824	412830	Food preparation and serving related	19280	3	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9011	Visual	24.023589576	412830	Food preparation and serving related	19280	2	Dining Room and Cafeteria Attendants and Bartender Helpers	1	1
35-9021	Auditory and speech	34.358254384	505000	Food preparation and serving related	19340	2	Dishwashers	1	1
35-9021	Control movement	42.223390505	505000	Food preparation and serving related	19340	2	Dishwashers	1	1
35-9021	Fine manipulative	51.940472856	505000	Food preparation and serving related	19340	1	Dishwashers	1	1
35-9021	Flexibility, balance, and coordination	31.498865146	505000	Food preparation and serving related	19340	1	Dishwashers	1	1
35-9021	Idea generation and reasoning	36.90056342	505000	Food preparation and serving related	19340	3	Dishwashers	1	1
35-9021	Perceptual, spatial, and attentiveness	33.404058372	505000	Food preparation and serving related	19340	2	Dishwashers	1	1
35-9021	Physical strength and endurance	36.788356416	505000	Food preparation and serving related	19340	1	Dishwashers	1	1
35-9021	Quantitative and memory	25.914820942	505000	Food preparation and serving related	19340	2	Dishwashers	1	1
35-9021	Reaction time and speed	37.224973225	505000	Food preparation and serving related	19340	1	Dishwashers	1	1
35-9021	Verbal	36.891520173	505000	Food preparation and serving related	19340	3	Dishwashers	1	1
35-9021	Visual	34.135195124	505000	Food preparation and serving related	19340	1	Dishwashers	1	1
35-9031	Auditory and speech	35.405976827	391150	Food preparation and serving related	19180	2	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Control movement	23.599216395	391150	Food preparation and serving related	19180	3	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Fine manipulative	41.457577725	391150	Food preparation and serving related	19180	3	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Flexibility, balance, and coordination	25.566208994	391150	Food preparation and serving related	19180	2	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Idea generation and reasoning	44.351144728	391150	Food preparation and serving related	19180	1	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Perceptual, spatial, and attentiveness	36.952835813	391150	Food preparation and serving related	19180	2	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Physical strength and endurance	29.681889703	391150	Food preparation and serving related	19180	3	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Quantitative and memory	36.950928813	391150	Food preparation and serving related	19180	0	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Reaction time and speed	15.795737372	391150	Food preparation and serving related	19180	3	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Verbal	53.040773514	391150	Food preparation and serving related	19180	0	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
35-9031	Visual	19.785845171	391150	Food preparation and serving related	19180	3	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1	1
37-0000	Auditory and speech	37.769785995	4407050	Building and grounds cleaning and maintenance	23860	2	Building and grounds cleaning and maintenance		2
37-0000	Control movement	42.179387764	4407050	Building and grounds cleaning and maintenance	23860	1	Building and grounds cleaning and maintenance		2
37-0000	Fine manipulative	47.763122211	4407050	Building and grounds cleaning and maintenance	23860	1	Building and grounds cleaning and maintenance		2
37-0000	Flexibility, balance, and coordination	34.782582245	4407050	Building and grounds cleaning and maintenance	23860	0	Building and grounds cleaning and maintenance		2
37-0000	Idea generation and reasoning	46.531106127	4407050	Building and grounds cleaning and maintenance	23860	3	Building and grounds cleaning and maintenance		2
37-0000	Perceptual, spatial, and attentiveness	39.382998489	4407050	Building and grounds cleaning and maintenance	23860	2	Building and grounds cleaning and maintenance		2
37-0000	Physical strength and endurance	39.645606829	4407050	Building and grounds cleaning and maintenance	23860	0	Building and grounds cleaning and maintenance		2
37-0000	Quantitative and memory	29.790348173	4407050	Building and grounds cleaning and maintenance	23860	3	Building and grounds cleaning and maintenance		2
37-0000	Reaction time and speed	32.711399609	4407050	Building and grounds cleaning and maintenance	23860	1	Building and grounds cleaning and maintenance		2
37-0000	Verbal	50.775751366	4407050	Building and grounds cleaning and maintenance	23860	3	Building and grounds cleaning and maintenance		2
37-0000	Visual	35.975077957	4407050	Building and grounds cleaning and maintenance	23860	1	Building and grounds cleaning and maintenance		2
37-1011	Auditory and speech	35.420688157	166920	Building and grounds cleaning and maintenance	37050	3	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Control movement	36.823118648	166920	Building and grounds cleaning and maintenance	37050	2	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Fine manipulative	40.733719298	166920	Building and grounds cleaning and maintenance	37050	3	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Flexibility, balance, and coordination	28.177132313	166920	Building and grounds cleaning and maintenance	37050	2	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Idea generation and reasoning	48.570783991	166920	Building and grounds cleaning and maintenance	37050	1	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Perceptual, spatial, and attentiveness	36.822834494	166920	Building and grounds cleaning and maintenance	37050	3	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Physical strength and endurance	34.154281941	166920	Building and grounds cleaning and maintenance	37050	2	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Quantitative and memory	38.383792842	166920	Building and grounds cleaning and maintenance	37050	1	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Reaction time and speed	30.176958774	166920	Building and grounds cleaning and maintenance	37050	2	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Verbal	57.818221556	166920	Building and grounds cleaning and maintenance	37050	0	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1011	Visual	31.227095858	166920	Building and grounds cleaning and maintenance	37050	2	First-Line Supervisors of Housekeeping and Janitorial Workers	2	1
37-1012	Auditory and speech	42.762322636	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Control movement	44.108926072	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Fine manipulative	48.223228997	103450	Building and grounds cleaning and maintenance	43980	2	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Flexibility, balance, and coordination	30.183413371	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Idea generation and reasoning	53.358179421	103450	Building and grounds cleaning and maintenance	43980	2	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Perceptual, spatial, and attentiveness	45.09491394	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Physical strength and endurance	38.875319187	103450	Building and grounds cleaning and maintenance	43980	0	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Quantitative and memory	37.6382725	103450	Building and grounds cleaning and maintenance	43980	2	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Reaction time and speed	30.782271416	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Verbal	61.796890449	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-1012	Visual	39.829442048	103450	Building and grounds cleaning and maintenance	43980	1	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers	3	1
37-2011	Auditory and speech	28.998389272	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Control movement	32.871939106	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Fine manipulative	43.747901809	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Flexibility, balance, and coordination	33.701396383	2146880	Building and grounds cleaning and maintenance	23440	1	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Idea generation and reasoning	41.721886147	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Perceptual, spatial, and attentiveness	30.814909184	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Physical strength and endurance	36.867421135	2146880	Building and grounds cleaning and maintenance	23440	1	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Quantitative and memory	11.178908248	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Reaction time and speed	23.626214562	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Verbal	42.260687707	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2011	Visual	26.64651444	2146880	Building and grounds cleaning and maintenance	23440	3	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2	1
37-2012	Auditory and speech	27.643665122	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Control movement	27.327506576	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Fine manipulative	40.378682101	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Flexibility, balance, and coordination	33.547562377	926240	Building and grounds cleaning and maintenance	20740	1	Maids and Housekeeping Cleaners	2	1
37-2012	Idea generation and reasoning	38.79502735	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Perceptual, spatial, and attentiveness	29.255473168	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Physical strength and endurance	36.189508707	926240	Building and grounds cleaning and maintenance	20740	1	Maids and Housekeeping Cleaners	2	1
37-2012	Quantitative and memory	22.111882762	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Reaction time and speed	23.379607438	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Verbal	43.273526827	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2012	Visual	22.362422152	926240	Building and grounds cleaning and maintenance	20740	3	Maids and Housekeeping Cleaners	2	1
37-2021	Auditory and speech	47.226729693	70250	Building and grounds cleaning and maintenance	32160	0	Pest Control Workers	2	1
